80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
166.0,1.2072760961782174,14.902873837649,layer4.2.relu,ResNet50,Depth Estimation,Supervised,Taskonomy
26.0,1.1728066027024753,3.4245969990937843,layer1.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
30.0,1.1447010700000617,3.444665625788181,layer1.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
49.0,1.0779980667555655,4.625341569447673,layer1.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
85.0,1.1235293278878102,5.2924156344572495,layer2.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
83.0,1.1283881847902435,5.269266117710982,layer2.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
97.0,1.1166932615060359,6.143254156848504,layer2.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
135.0,1.0630807976083305,8.761696539411393,layer2.3.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
100.0,1.1425431048527614,5.591332649604855,layer3.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
146.0,1.1221671747851896,7.0650511246850884,layer3.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
150.0,1.122414757798697,7.083116481398119,layer3.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
74.0,1.1581607863338779,4.480127406316146,layer3.3.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
2.0,1.2486385997575091,1.698489203150861,layer3.4.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1.0,1.3291294553985844,1.1577645683569764,layer3.5.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1.0,1.499294913925422,1.0182749520628762,layer4.0.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1.0,1.6346936179826312,1.0056444512392209,layer4.1.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
1.0,1.921942000181821,1.0139779934955555,layer4.2.relu,ResNet50,Surface Normals Estimation,Supervised,Taskonomy
21.0,1.2197182184132425,3.4051853967868935,layer1.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
21.0,1.209834950717441,3.4877819071723533,layer1.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
38.0,1.1471966091508579,4.5134349616220195,layer1.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
54.0,1.159954339869256,4.253215635577671,layer2.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
59.0,1.1533945617347938,4.350370593275907,layer2.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
56.0,1.1611029444126115,4.320965214368915,layer2.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
73.0,1.1317813697048615,4.922391566525807,layer2.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
56.0,1.1802338556182355,4.623536725681692,layer3.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
77.0,1.1585525539467343,5.073461410957727,layer3.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
106.0,1.139242840357255,6.017802565175854,layer3.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
135.0,1.118651404345804,7.000025464970994,layer3.3.relu,ResNet50,Room Layout,Supervised,Taskonomy
167.0,1.1001316602017728,8.234384328100699,layer3.4.relu,ResNet50,Room Layout,Supervised,Taskonomy
196.0,1.0814102099335268,9.783384888390437,layer3.5.relu,ResNet50,Room Layout,Supervised,Taskonomy
274.0,1.129625227082344,19.01990104437742,layer4.0.relu,ResNet50,Room Layout,Supervised,Taskonomy
119.0,1.17997389464154,7.205115618079664,layer4.1.relu,ResNet50,Room Layout,Supervised,Taskonomy
5.0,1.260480388203766,1.9539556586360332,layer4.2.relu,ResNet50,Room Layout,Supervised,Taskonomy
21.0,1.257861191538549,3.6897642632593253,layer1.0.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
22.0,1.2282324256035555,3.5736229731358775,layer1.1.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
39.0,1.1659095833528992,4.580071566842853,layer1.2.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
46.0,1.1908027700480663,4.417322638931524,layer2.0.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
48.0,1.1911649521539605,4.476833395707978,layer2.1.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
53.0,1.1770336029023136,4.740304186021879,layer2.2.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
82.0,1.1281263017890502,6.254909846954345,layer2.3.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
32.0,1.222110764991238,4.128216517405635,layer3.0.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
27.0,1.2316891762491835,3.6926630878756215,layer3.1.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
38.0,1.2115464349607616,4.249506912541906,layer3.2.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
48.0,1.1960204669899817,4.5978431771497,layer3.3.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
63.0,1.1799285771442607,5.0069237912371385,layer3.4.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
90.0,1.1666848875172702,6.265884841494994,layer3.5.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
135.0,1.2974461799992423,10.773140926503256,layer4.0.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
45.0,1.7470231734822252,4.854583432463692,layer4.1.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
18.0,1.7642268354663395,3.0774706376423557,layer4.2.relu,ResNet50,Unsupervised Segmentation (25D),Self-Supervised,Taskonomy
16.0,1.258313690292066,3.219701323715134,layer1.0.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
18.0,1.2522517035201282,3.173046019948618,layer1.1.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
41.0,1.1478722130188304,4.297363675525996,layer1.2.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
42.0,1.1872301710010098,3.49194741700649,layer2.0.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
43.0,1.1777051079770164,3.4381551010284457,layer2.1.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
52.0,1.1536011823791616,3.7177252918309156,layer2.2.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
94.0,1.0940818671216117,5.700516188647008,layer2.3.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
26.0,1.2871628471448398,4.668245734393335,layer3.0.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
29.0,1.2744353637109715,4.622779449077558,layer3.1.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
22.0,1.2760005032677235,3.9187076961807943,layer3.2.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
10.0,1.3170701955539041,2.6973436252121528,layer3.3.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
4.0,1.3841742011590656,2.2457394732673484,layer3.4.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
3.0,1.4389836740361952,2.6471195556621536,layer3.5.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
1.0,1.8140646518437358,1.0536460472666325,layer4.0.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
1.0,2.0449545595515657,1.0112954390967432,layer4.1.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
1.0,2.170894529550937,1.0148051623311642,layer4.2.relu,ResNet50,Unsupervised Segmentation (2D),Self-Supervised,Taskonomy
23.0,1.2356515994920925,3.849332213665474,layer1.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
28.0,1.21429001618851,4.000026105088925,layer1.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
43.0,1.1709115827798975,5.196100337228364,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
80.0,1.1500428889272265,6.191498400890067,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
92.0,1.130681325375197,6.5003314248665,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
106.0,1.1088873742199006,7.39414911890707,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
143.0,1.0557256139673492,10.740086999909757,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
209.0,1.1019363097713735,13.602242326970593,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
225.0,1.0909020271288286,15.943982280870218,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
240.0,1.075097313295697,16.25184829894619,layer3.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
253.0,1.0620928067639528,16.420186167421317,layer3.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
269.0,1.0499104337782506,17.145233395421105,layer3.4.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
289.0,1.034324977091626,17.95645661924554,layer3.5.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
166.0,1.1667163664297728,11.796947561262996,layer4.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
135.0,1.188425159976386,11.007433889118168,layer4.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
107.0,1.2027033724256995,7.415588472571782,layer4.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
22.0,1.216709621617917,3.6869236870970012,layer1.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
24.0,1.2149005562437214,3.8781604035824646,layer1.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
42.0,1.1712157572009698,5.098698894841897,layer1.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
84.0,1.1409679285751404,6.225349179632466,layer2.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
97.0,1.1201273393404865,6.812785063047657,layer2.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
105.0,1.1077049374553716,7.376114786838233,layer2.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
141.0,1.0629203019940396,12.48768161704743,layer2.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
192.0,1.1064356127117765,15.098173743089621,layer3.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
228.0,1.0856661854964744,18.012427603847083,layer3.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
259.0,1.0702222284524157,21.140961315109983,layer3.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
282.0,1.0528853794856692,23.33759623452563,layer3.3.relu,ResNet50,Object Classification,Supervised,Taskonomy
295.0,1.0400699118479537,24.742003352838005,layer3.4.relu,ResNet50,Object Classification,Supervised,Taskonomy
308.0,1.030028197567106,26.138540223411812,layer3.5.relu,ResNet50,Object Classification,Supervised,Taskonomy
273.0,1.114369975703652,22.055594542578795,layer4.0.relu,ResNet50,Object Classification,Supervised,Taskonomy
242.0,1.1282656184929563,19.47620216133302,layer4.1.relu,ResNet50,Object Classification,Supervised,Taskonomy
221.0,1.1339014806467382,17.45841131757403,layer4.2.relu,ResNet50,Object Classification,Supervised,Taskonomy
22.0,1.2300831046713974,3.8106659701258585,layer1.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
25.0,1.2258390012195948,4.156019957255325,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
40.0,1.1743499034436213,5.1722100733576735,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
61.0,1.1882603500016924,5.756772646937224,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
72.0,1.1745280653278267,6.247501107975091,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
76.0,1.171568829351975,6.6742565427858995,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
114.0,1.1167238800236938,10.108446821672318,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
142.0,1.145970780196558,12.367686325939173,layer3.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
173.0,1.1284174234453932,14.250916678161012,layer3.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
207.0,1.1022670728450088,16.439970819431906,layer3.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
231.0,1.0822687217193945,18.2051091912944,layer3.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
252.0,1.0649985657465166,20.133381787874736,layer3.4.relu,ResNet50,Scene Classification,Supervised,Taskonomy
272.0,1.051063867284549,22.351016716928907,layer3.5.relu,ResNet50,Scene Classification,Supervised,Taskonomy
277.0,1.119841332156271,27.064533592978684,layer4.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
234.0,1.1699554989193708,24.36320723696979,layer4.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
160.0,1.1944811278297427,13.785879335931016,layer4.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
16.0,1.2785420282137376,3.4539863203492054,layer1.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
15.0,1.3093830611448425,3.5249787429839032,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
11.0,1.3845291100396642,3.5009686986702446,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.6186538452468902,2.1732893165482565,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.8011902630398042,1.6781095866818543,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.8937932213618165,1.851006523835095,layer2.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.7602827983737648,2.19508063410483,layer2.3.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.7315808621674336,1.900410383134935,layer3.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.7972096915160847,1.5604141205645659,layer3.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.8181890016199522,1.5643275399488705,layer3.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,1.8192830794190555,1.5962757550831055,layer3.3.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,1.8763405160331774,1.289276973317491,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,1.872525562434534,1.2219338478324029,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.1562890063766025,1.0769485577010343,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.1689619978223664,1.0128459861154961,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.248750651602675,1.003350331978016,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
10.0,1.3485018496520496,3.0438129108134517,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
7.0,1.413822882950065,2.9678806248617278,layer1.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
11.0,1.3548565297261612,3.438424285087959,layer1.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,1.6105245365954135,3.392795024466976,layer2.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,1.5734628577696836,3.457760691447122,layer2.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,1.5303157892421808,3.610196690327392,layer2.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
10.0,1.4444769407817413,4.789853143020146,layer2.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,1.6820887419377801,3.572637817740108,layer3.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,1.6633627236165627,2.519567008316388,layer3.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,1.6295237932120423,2.25962395340267,layer3.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
3.0,1.6111306662715903,2.1175852568776574,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,1.5861323131385585,2.656402738112577,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,1.581192140562689,2.986846345928789,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
8.0,2.058099982480652,4.3513174564194514,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
1.0,1.964317792656206,1.219670123561039,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
1.0,2.011067860448177,1.0316989604951936,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
